"code_uhbr","finest_name","date","method","community","abundance"
"AF_T_B1_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",44
"AF_T_B1_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",30
"AF_T_B1_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",246
"AF_T_B1_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",112
"AF_T_B1_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",281
"AF_T_B2_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",251
"AF_T_B2_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",196
"AF_T_B2_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",54
"AF_T_B2_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",174
"AF_T_B2_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",95
"AF_T_B3_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",475
"AF_T_B3_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",242
"AF_T_B3_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",289
"AF_T_B3_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",178
"AF_T_B3_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",98
"MC_C_B1_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",181
"MC_C_B1_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",307
"MC_C_B1_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",504
"MC_C_B1_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",360
"MC_C_B1_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",280
"MC_C_B2_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",256
"MC_C_B2_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",275
"MC_C_B2_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",339
"MC_C_B2_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",246
"MC_C_B2_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",161
"MC_C_B3_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",91
"MC_C_B3_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",151
"MC_C_B3_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",103
"MC_C_B3_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",129
"MC_C_B3_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",135
"TP_T_B1_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",79
"TP_T_B1_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",86
"TP_T_B1_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",110
"TP_T_B1_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",56
"TP_T_B1_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",70
"TP_T_B2_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",59
"TP_T_B2_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",133
"TP_T_B2_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",163
"TP_T_B2_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",347
"TP_T_B2_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",56
"TP_T_B3_R1","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",108
"TP_T_B3_R2","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",234
"TP_T_B3_R3","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",240
"TP_T_B3_R4","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",276
"TP_T_B3_R5","Setophoma terrestris::Cluster_15","17/04/2023","metabarcoding","fungi",84
"AF_T_B1_R1","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",137
"AF_T_B1_R2","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",18
"AF_T_B2_R1","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",96
"AF_T_B3_R1","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",16
"TP_T_B3_R1","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",36
"TP_T_B3_R4","Sigarispora arundinis::Cluster_287","17/04/2023","metabarcoding","fungi",60
"AF_C_B1_R3","Sigarispora arundinis::Cluster_359","17/04/2023","metabarcoding","fungi",204
"TP_T_B2_R4","Sordariales::Cluster_1492","17/04/2023","metabarcoding","fungi",39
"AF_C_B1_R3","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",31
"AF_C_B2_R4","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",23
"MC_C_B1_R2","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",283
"MC_C_B1_R5","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",16
"TP_T_B1_R1","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",185
"TP_T_B1_R3","Sordariales::Cluster_163","17/04/2023","metabarcoding","fungi",110
"AF_T_B2_R5","Sordariales::Cluster_320","17/04/2023","metabarcoding","fungi",21
"AF_T_B3_R2","Sordariales::Cluster_320","17/04/2023","metabarcoding","fungi",116
"MC_C_B2_R4","Sordariales::Cluster_320","17/04/2023","metabarcoding","fungi",100
"MC_C_B3_R1","Sordariales::Cluster_663","17/04/2023","metabarcoding","fungi",21
"AF_C_B1_R1","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",54
"AF_T_B1_R2","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",155
"AF_T_B1_R3","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",229
"AF_T_B2_R1","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",45
"AF_T_B2_R2","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",76
"AF_T_B2_R5","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",36
"MC_C_B1_R1","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",30
"MC_C_B1_R2","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",138
"MC_C_B1_R3","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",33
"MC_C_B1_R5","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",17
"MC_C_B3_R2","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",239
"MC_C_B3_R3","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",81
"TP_T_B1_R4","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",28
"TP_T_B2_R2","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",43
"TP_T_B2_R4","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",110
"TP_T_B2_R5","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",24
"TP_T_B3_R1","Sordariales::Cluster_89","17/04/2023","metabarcoding","fungi",27
"AF_T_B2_R1","Sordariomycetes::Cluster_1721","17/04/2023","metabarcoding","fungi",26
"AF_T_B1_R4","Sordariomycetes::Cluster_198","17/04/2023","metabarcoding","fungi",80
"AF_T_B2_R2","Sordariomycetes::Cluster_198","17/04/2023","metabarcoding","fungi",116
"AF_T_B3_R2","Sordariomycetes::Cluster_198","17/04/2023","metabarcoding","fungi",109
"TP_T_B1_R3","Sordariomycetes::Cluster_198","17/04/2023","metabarcoding","fungi",53
"AF_T_B2_R2","Sordariomycetes::Cluster_286","17/04/2023","metabarcoding","fungi",45
"AF_T_B2_R3","Sordariomycetes::Cluster_286","17/04/2023","metabarcoding","fungi",42
"AF_T_B2_R4","Sordariomycetes::Cluster_286","17/04/2023","metabarcoding","fungi",25
"AF_T_B3_R2","Sordariomycetes::Cluster_286","17/04/2023","metabarcoding","fungi",68
"AF_T_B1_R5","Sordariomycetes::Cluster_305","17/04/2023","metabarcoding","fungi",162
"TP_T_B2_R1","Sordariomycetes::Cluster_305","17/04/2023","metabarcoding","fungi",60
"TP_T_B2_R4","Sordariomycetes::Cluster_305","17/04/2023","metabarcoding","fungi",19
"MC_C_B3_R3","Sordariomycetes::Cluster_528","17/04/2023","metabarcoding","fungi",85
"TP_T_B3_R2","Sordariomycetes::Cluster_700","17/04/2023","metabarcoding","fungi",57
"AF_T_B1_R2","Sordariomycetes::Cluster_723","17/04/2023","metabarcoding","fungi",30
"TP_T_B1_R2","Sordariomycetes::Cluster_723","17/04/2023","metabarcoding","fungi",21
"TP_T_B3_R2","Sordariomycetes::Cluster_860","17/04/2023","metabarcoding","fungi",26
"AF_C_B3_R1","Sordariomycetes::Cluster_979","17/04/2023","metabarcoding","fungi",46
"AF_C_B1_R4","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",69
"AF_T_B3_R1","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",42
"MC_C_B1_R3","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",143
"TP_T_B2_R1","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",235
"TP_T_B2_R2","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",107
"TP_T_B2_R3","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",18
"TP_T_B2_R4","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",194
"TP_T_B2_R5","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",1784
"TP_T_B3_R1","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",68
"TP_T_B3_R2","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",1477
"TP_T_B3_R3","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",898
"TP_T_B3_R4","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",346
"TP_T_B3_R5","Spegazzinia tessarthra::Cluster_31","17/04/2023","metabarcoding","fungi",429
"AF_C_B2_R1","Spizellomyces pseudodichotomus::Cluster_838","17/04/2023","metabarcoding","fungi",52
"AF_C_B3_R2","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",31
"AF_C_B3_R3","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",28
"AF_T_B3_R1","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",40
"AF_T_B3_R2","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",25
"AF_T_B3_R5","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",103
"TP_T_B3_R1","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",42
"TP_T_B3_R2","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",24
"TP_T_B3_R3","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",325
"TP_T_B3_R4","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",240
"TP_T_B3_R5","Sporormiaceae::Cluster_111","17/04/2023","metabarcoding","fungi",171
"AF_C_B3_R1","Sporormiaceae::Cluster_126","17/04/2023","metabarcoding","fungi",776
"AF_T_B2_R3","Sporormiaceae::Cluster_126","17/04/2023","metabarcoding","fungi",23
"AF_T_B3_R5","Sporormiaceae::Cluster_126","17/04/2023","metabarcoding","fungi",24
"AF_C_B3_R1","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",25
"AF_C_B3_R2","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",457
"AF_T_B2_R1","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",129
"AF_T_B2_R5","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",33
"AF_T_B3_R1","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",77
"AF_T_B3_R2","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",1390
"AF_T_B3_R3","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",79
"AF_T_B3_R5","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",12
"MC_C_B2_R1","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",163
"TP_T_B2_R2","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",24
"TP_T_B2_R3","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",313
"TP_T_B2_R4","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",57
"TP_T_B2_R5","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",105
"TP_T_B3_R2","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",108
"TP_T_B3_R3","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",41
"TP_T_B3_R4","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",1010
"TP_T_B3_R5","Sporormiaceae::Cluster_39","17/04/2023","metabarcoding","fungi",98
"AF_T_B2_R3","Sporormiella intermedia::Cluster_325","17/04/2023","metabarcoding","fungi",114
"TP_T_B2_R3","Sporormiella intermedia::Cluster_325","17/04/2023","metabarcoding","fungi",24
"MC_C_B2_R1","Sporormiella intermedia::Cluster_480","17/04/2023","metabarcoding","fungi",105
"MC_C_B1_R5","Sporormiella megalospora::Cluster_751","17/04/2023","metabarcoding","fungi",57
"AF_C_B3_R1","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",25
"AF_T_B3_R4","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",31
"MC_C_B3_R4","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",28
"MC_C_B3_R5","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",22
"TP_T_B1_R2","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",25
"TP_T_B1_R4","Stachylidium::Cluster_283","17/04/2023","metabarcoding","fungi",31
"AF_C_B2_R5","Stagonospora::Cluster_488","17/04/2023","metabarcoding","fungi",25
"AF_T_B1_R5","Stagonospora::Cluster_488","17/04/2023","metabarcoding","fungi",16
"AF_C_B1_R1","Stagonosporopsis dennisii::Cluster_442","17/04/2023","metabarcoding","fungi",46
"AF_C_B2_R1","Stagonosporopsis dennisii::Cluster_442","17/04/2023","metabarcoding","fungi",28
"AF_C_B1_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",301
"AF_C_B1_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",50
"AF_C_B1_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",210
"AF_C_B2_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",178
"AF_C_B2_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",143
"AF_C_B2_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",145
"AF_C_B2_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",53
"AF_C_B2_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",39
"AF_C_B3_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",75
"AF_C_B3_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",88
"AF_C_B3_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",212
"AF_C_B3_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",211
"AF_C_B3_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",37
"AF_T_B1_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",754
"AF_T_B1_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",18
"AF_T_B1_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",84
"AF_T_B1_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",32
"AF_T_B2_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",298
"AF_T_B2_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",44
"AF_T_B2_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",312
"AF_T_B2_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",115
"AF_T_B2_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",76
"AF_T_B3_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",127
"AF_T_B3_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",341
"AF_T_B3_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",90
"AF_T_B3_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",53
"AF_T_B3_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",47
"MC_C_B1_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",22
"MC_C_B1_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",51
"MC_C_B1_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",305
"MC_C_B2_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",21
"MC_C_B2_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",24
"MC_C_B2_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",145
"MC_C_B2_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",446
"MC_C_B2_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",400
"TP_T_B1_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",363
"TP_T_B1_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",265
"TP_T_B1_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",40
"TP_T_B1_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",45
"TP_T_B1_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",125
"TP_T_B2_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",117
"TP_T_B2_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",38
"TP_T_B2_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",29
"TP_T_B2_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",373
"TP_T_B2_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",80
"TP_T_B3_R1","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",35
"TP_T_B3_R2","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",115
"TP_T_B3_R3","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",34
"TP_T_B3_R4","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",172
"TP_T_B3_R5","Stemphylium eturmiunum::Cluster_19","17/04/2023","metabarcoding","fungi",1019
"AF_C_B1_R2","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",25
"AF_C_B2_R1","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",26
"AF_C_B2_R2","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",34
"AF_T_B2_R1","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",29
"AF_T_B2_R3","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",33
"AF_T_B2_R5","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",50
"MC_C_B2_R5","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",57
"TP_T_B2_R1","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",22
"TP_T_B3_R4","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",41
"TP_T_B3_R5","Stemphylium eturmiunum::Cluster_206","17/04/2023","metabarcoding","fungi",109
"AF_T_B2_R4","Symmetrospora coprosmae::Cluster_536","17/04/2023","metabarcoding","fungi",39
"TP_T_B2_R1","Symmetrospora coprosmae::Cluster_536","17/04/2023","metabarcoding","fungi",43
"AF_T_B3_R3","Sympodiella goidanichii::Cluster_1039","17/04/2023","metabarcoding","fungi",24
"AF_C_B2_R1","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",30
"AF_C_B2_R3","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",28
"AF_C_B2_R5","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",262
"AF_C_B3_R2","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",38
"AF_C_B3_R3","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",98
"AF_T_B2_R1","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",56
"AF_T_B2_R2","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",616
"AF_T_B3_R3","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",654
"AF_T_B3_R4","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",18
"AF_T_B3_R5","Talaromyces duclauxii::Cluster_55","17/04/2023","metabarcoding","fungi",28
