"","query","kingdom","phylum","class","order","family","genus","species","community"
"5222","M03493:516:000000000-L4LRP:1:1106:24841:15589","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5223","M03493:516:000000000-L4LRP:1:2103:23968:19900","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"5224","M03493:516:000000000-L4LRP:1:2114:21063:15233","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"5225","M03493:516:000000000-L4LRP:1:2112:26029:8356","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5226","M03493:516:000000000-L4LRP:1:2113:19911:25723","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"5227","M03493:516:000000000-L4LRP:1:1102:23363:5708","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","Nudifila producta","protists"
"5228","M03493:516:000000000-L4LRP:1:2107:18062:5035","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","Nudifila producta","protists"
"5229","M03493:516:000000000-L4LRP:1:1106:20048:4442","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","Nudifila producta","protists"
"5230","M03493:516:000000000-L4LRP:1:1103:20149:10156","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"5231","M03493:516:000000000-L4LRP:1:1101:24863:9012","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"5232","M03493:516:000000000-L4LRP:1:1110:13867:20813","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5233","M03493:516:000000000-L4LRP:1:1106:13686:15660","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5234","M03493:516:000000000-L4LRP:1:1111:13180:25314","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5235","M03493:516:000000000-L4LRP:1:1112:8489:24597","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"5236","M03493:516:000000000-L4LRP:1:1103:2270:13324","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5237","M03493:516:000000000-L4LRP:1:1105:7272:5723","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5238","M03493:516:000000000-L4LRP:1:2108:23936:5266","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"5239","M03493:516:000000000-L4LRP:1:2101:26554:8359","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas pellucida","protists"
"5240","M03493:516:000000000-L4LRP:1:2113:17697:9829","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"5241","M03493:516:000000000-L4LRP:1:1101:2100:16830","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"5242","M03493:516:000000000-L4LRP:1:2106:26196:10354","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5243","M03493:516:000000000-L4LRP:1:2101:19986:16556","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5244","M03493:516:000000000-L4LRP:1:1109:8498:23611","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5245","M03493:516:000000000-L4LRP:1:2101:7412:23623","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5246","M03493:516:000000000-L4LRP:1:1101:23962:19358","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5247","M03493:516:000000000-L4LRP:1:1102:21457:12739","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma schuessleri","protists"
"5248","M03493:516:000000000-L4LRP:1:1111:6687:19442","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma epiphylla","protists"
"5249","M03493:516:000000000-L4LRP:1:1112:23984:14609","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5250","M03493:516:000000000-L4LRP:1:2103:13885:23984","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5251","M03493:516:000000000-L4LRP:1:1101:10451:26501","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5252","M03493:516:000000000-L4LRP:1:2111:26421:10498","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5253","M03493:516:000000000-L4LRP:1:2113:27629:11741","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5254","M03493:516:000000000-L4LRP:1:2106:21567:26280","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5255","M03493:516:000000000-L4LRP:1:2108:13575:3163","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"5256","M03493:516:000000000-L4LRP:1:1107:2835:15480","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"5257","M03493:516:000000000-L4LRP:1:1101:17612:26735","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"5258","M03493:516:000000000-L4LRP:1:1105:18340:24010","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"5259","M03493:516:000000000-L4LRP:1:2114:13598:25386","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"5260","M03493:516:000000000-L4LRP:1:1106:15088:15451","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"5261","M03493:516:000000000-L4LRP:1:1109:15929:16394","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"5262","M03493:516:000000000-L4LRP:1:2101:18925:23989","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"5263","M03493:516:000000000-L4LRP:1:2113:4808:9376","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"5264","M03493:516:000000000-L4LRP:1:2110:13020:4346","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5265","M03493:516:000000000-L4LRP:1:1106:5062:23005","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5266","M03493:516:000000000-L4LRP:1:1101:18963:24405","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5267","M03493:516:000000000-L4LRP:1:1113:25056:8794","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5268","M03493:516:000000000-L4LRP:1:2103:9575:13959","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"5269","M03493:516:000000000-L4LRP:1:1104:8062:5006","Eukaryota","Cercozoa","Thecofilosea","Ebriacea","unassigned","Ebria","unassigned","protists"
"5270","M03493:516:000000000-L4LRP:1:2106:12470:19180","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"5271","M03493:516:000000000-L4LRP:1:2107:19022:15656","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"5272","M03493:516:000000000-L4LRP:1:1112:15408:24636","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"5273","M03493:516:000000000-L4LRP:1:1110:20286:24136","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","unassigned","protists"
"5274","M03493:516:000000000-L4LRP:1:1108:19735:10781","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","unassigned","protists"
"5275","M03493:516:000000000-L4LRP:1:1104:19039:22407","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"5276","M03493:516:000000000-L4LRP:1:1103:7921:23022","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"5277","M03493:516:000000000-L4LRP:1:1105:21025:24116","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5278","M03493:516:000000000-L4LRP:1:1112:11932:28699","Eukaryota","Cercozoa","Vampyrellidae","unassigned","unassigned","unassigned","unassigned","protists"
"5279","M03493:516:000000000-L4LRP:1:2101:21856:10460","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5280","M03493:516:000000000-L4LRP:1:2113:7097:11665","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"5281","M03493:516:000000000-L4LRP:1:2101:12561:7901","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"5282","M03493:516:000000000-L4LRP:1:1106:6565:9601","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"5283","M03493:516:000000000-L4LRP:1:2113:15144:24854","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5284","M03493:516:000000000-L4LRP:1:2113:9304:10024","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5285","M03493:516:000000000-L4LRP:1:2102:11985:23281","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5286","M03493:516:000000000-L4LRP:1:2106:9146:12871","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5287","M03493:516:000000000-L4LRP:1:1108:17820:17803","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5288","M03493:516:000000000-L4LRP:1:1102:24487:12506","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5289","M03493:516:000000000-L4LRP:1:1102:16486:23544","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","Euglypha penardi","protists"
"5290","M03493:516:000000000-L4LRP:1:1106:7973:8718","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5291","M03493:516:000000000-L4LRP:1:1114:9057:10264","Eukaryota","Cercozoa","Imbricatea","Novel Clade 3","unassigned","unassigned","unassigned","protists"
"5292","M03493:516:000000000-L4LRP:1:1107:2468:19285","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"5293","M03493:516:000000000-L4LRP:1:2113:24021:25215","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"5294","M03493:516:000000000-L4LRP:1:1113:9832:6057","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"5295","M03493:516:000000000-L4LRP:1:1105:5598:18626","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"5296","M03493:516:000000000-L4LRP:1:2110:22014:8272","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5297","M03493:516:000000000-L4LRP:1:1104:18449:15492","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"5298","M03493:516:000000000-L4LRP:1:1109:17494:3565","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"5299","M03493:516:000000000-L4LRP:1:1103:20436:10279","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5300","M03493:516:000000000-L4LRP:1:2113:19491:19903","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"5301","M03493:516:000000000-L4LRP:1:1102:17199:21578","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","unassigned","protists"
"5302","M03493:516:000000000-L4LRP:1:2113:2358:16832","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"5303","M03493:516:000000000-L4LRP:1:2111:7411:6948","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"5304","M03493:516:000000000-L4LRP:1:2113:14928:3761","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Cercomonadida environmental sample","protists"
"5305","M03493:516:000000000-L4LRP:1:1113:10543:6620","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5306","M03493:516:000000000-L4LRP:1:1114:26221:14527","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Dimorpha-like sp.","protists"
"5307","M03493:516:000000000-L4LRP:1:2111:12598:14241","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5308","M03493:516:000000000-L4LRP:1:1107:27584:16176","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"5309","M03493:516:000000000-L4LRP:1:2113:20597:17815","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5310","M03493:516:000000000-L4LRP:1:1109:11460:3867","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5311","M03493:516:000000000-L4LRP:1:2111:20129:13020","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"5312","M03493:516:000000000-L4LRP:1:2114:11790:16902","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"5313","M03493:516:000000000-L4LRP:1:2109:11418:18665","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Proleptomonas","Proleptomonas faecicola","protists"
"5314","M03493:516:000000000-L4LRP:1:2110:20604:13879","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5315","M03493:516:000000000-L4LRP:1:1105:24557:5530","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5316","M03493:516:000000000-L4LRP:1:2112:26163:9441","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5317","M03493:516:000000000-L4LRP:1:1101:8478:22944","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5318","M03493:516:000000000-L4LRP:1:1103:20299:4728","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"5319","M03493:516:000000000-L4LRP:1:1106:14594:9381","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"5320","M03493:516:000000000-L4LRP:1:2111:9927:23943","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"5321","M03493:516:000000000-L4LRP:1:2110:7307:21040","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"5322","M03493:516:000000000-L4LRP:1:1107:27722:21923","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"5323","M03493:516:000000000-L4LRP:1:1113:23760:18469","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"5324","M03493:516:000000000-L4LRP:1:1104:11370:2877","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"5325","M03493:516:000000000-L4LRP:1:1110:3621:18279","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"5326","M03493:516:000000000-L4LRP:1:2112:8696:11782","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
"5327","M03493:516:000000000-L4LRP:1:2113:23702:12872","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
"5328","M03493:516:000000000-L4LRP:1:2114:3207:16667","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
