;usage;bloc;treatment;habitat;rep;Year;id_sample;abundance;Species;Family;Class;stade;mass;name;rankName;fullName;genusName;familyName;orderName;className;phylumName
1075;C;2;C;Cult;3;2023;ANI-23-0716;1;NA;Cicadellidae;Insecta;NA;NA;Typhlocybinae;Sous-Famille;Typhlocybinae Kirschbaum, 1868;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1076;C;2;C;Cult;3;2023;ANI-23-0716;1;NA;NA;Malacostracea;NA;NA;Armadillidium arcangelii;Espèce;Armadillidium arcangelii Strouhal, 1929;Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1077;C;2;C;Cult;3;2023;ANI-23-0716;1;NA;Elateridae ;Insecta;adulte;NA;Drasterius;Genre;Drasterius Eschscholtz, 1829;Drasterius;Elateridae;Coleoptera;Insecta;Arthropoda
1078;C;2;C;Cult;4;2023;ANI-23-0717;7;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1079;C;2;C;Cult;4;2023;ANI-23-0717;1;7punctata;Coccinellidae;Insecta;adulte;NA;Coccinella septempunctata;Espèce;Coccinella septempunctata Linnaeus, 1758;Coccinella;Coccinellidae;Coleoptera;Insecta;Arthropoda
1080;C;2;C;Cult;4;2023;ANI-23-0717;1;NA;NA;Insecta;adulte;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1081;C;2;C;Cult;4;2023;ANI-23-0717;11;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1082;C;2;C;Cult;4;2023;ANI-23-0717;1;NA;Carabidae;Insecta;adulte;0.00056;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
1083;C;2;C;Cult;4;2023;ANI-23-0717;1;NA;tenebrionidae;Insecta;adulte;NA;Omophlus;Genre;Omophlus Dejean, 1834;Omophlus;Tenebrionidae;Coleoptera;Insecta;Arthropoda
1084;C;2;C;Cult;4;2023;ANI-23-0717;13;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1085;C;2;C;Cult;4;2023;ANI-23-0717;1;quadristriatus;Carabidae;Insecta;adulte;0.00095;Trechus quadristriatus;Espèce;Trechus quadristriatus (Schrank, 1781);Trechus;Carabidae;Coleoptera;Insecta;Arthropoda
1086;C;2;C;Cult;4;2023;ANI-23-0717;3;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1087;C;2;C;Cult;4;2023;ANI-23-0717;3;NA;Thomisidae;Arachnida;NA;NA;Xysticus;Genre;Xysticus Koch, 1834-35;Xysticus;Thomisidae;Araneae;Arachnida;Arthropoda
1088;C;2;C;Cult;4;2023;ANI-23-0717;2;NA;NA;Insecta;adulte;NA;Parmulini;Tribu;Parmulini Poey, 1854;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1089;C;2;C;Cult;4;2023;ANI-23-0717;2;NA;Staphylinidae;Insecta;adulte;NA;Tachyporinae;Sous-Famille;Tachyporinae MacLeay, 1825;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1090;C;2;C;Cult;4;2023;ANI-23-0717;1;montana;Carabidae;Insecta;adulte;0.01408;Amara montivaga;Espèce;Amara montivaga Sturm, 1825;Amara;Carabidae;Coleoptera;Insecta;Arthropoda
1091;C;2;C;Cult;4;2023;ANI-23-0717;3;NA;Cicadellidae;Insecta;NA;NA;Deltocephalinae;Sous-Famille;Deltocephalinae Dallas, 1870;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1092;C;2;C;Cult;4;2023;ANI-23-0717;1;NA;Staphylinidae;Insecta;adulte;NA;Staphylinidae;Famille;Staphylinidae Latreille, 1802;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1093;C;2;C;Cult;5;2023;ANI-23-0718;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1094;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Arachnida;juvénile;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1095;C;2;C;Cult;5;2023;ANI-23-0718;17;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1096;C;2;C;Cult;5;2023;ANI-23-0718;11;NA;Formicidae;Insecta;NA;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1097;C;2;C;Cult;5;2023;ANI-23-0718;8;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1098;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Insecta;NA;NA;Thysanoptera;Ordre;Thysanoptera Haliday, 1836;NA;NA;Thysanoptera;Insecta;Arthropoda
1099;C;2;C;Cult;5;2023;ANI-23-0718;2;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1100;C;2;C;Cult;5;2023;ANI-23-0718;5;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1101;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
1102;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1103;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1104;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Arachnida;NA;NA;Phalangium;NA;NA;NA;NA;NA;NA;NA
1105;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;NA;Insecta;adulte;NA;Parmulini;Tribu;Parmulini Poey, 1854;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1106;C;2;C;Cult;5;2023;ANI-23-0718;1;NA;Scarabeidae;Insecta;adulte;NA;Onthophagus;Genre;Onthophagus Latreille, 1802;Onthophagus;Scarabaeidae;Coleoptera;Insecta;Arthropoda
1107;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1108;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1109;C;3;C;Cult;1;2023;ANI-23-0734;4;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1110;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;NA;Insecta;NA;NA;Hemiptera;Ordre;Hemiptera;NA;NA;Hemiptera;Insecta;Arthropoda
1111;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1112;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1113;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;Carabidae;Insecta;adulte;0.00095;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
1114;C;3;C;Cult;1;2023;ANI-23-0734;7;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1115;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;Staphylinidae;Insecta;adulte;NA;Oxytelini;Tribu;Oxytelini Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1116;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1117;C;3;C;Cult;1;2023;ANI-23-0734;4;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1118;C;3;C;Cult;1;2023;ANI-23-0734;2;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1119;C;3;C;Cult;1;2023;ANI-23-0734;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1120;C;3;C;Cult;2;2023;ANI-23-0735;75;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1121;C;3;C;Cult;2;2023;ANI-23-0735;1;NA;NA;Arachnida;NA;NA;Salticidae;Famille;Salticidae Blackwall, 1841;NA;Salticidae;Araneae;Arachnida;Arthropoda
1122;C;3;C;Cult;3;2023;ANI-23-0736;3;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1123;C;3;C;Cult;3;2023;ANI-23-0736;3;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1124;C;3;C;Cult;3;2023;ANI-23-0736;2;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1125;C;3;C;Cult;3;2023;ANI-23-0736;5;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1126;C;3;C;Cult;3;2023;ANI-23-0736;7;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1127;C;3;C;Cult;3;2023;ANI-23-0736;1;NA;Dermestidae;Insecta;adulte;NA;Dermestes;Genre;Dermestes Linnaeus, 1758;Dermestes;Dermestidae;Coleoptera;Insecta;Arthropoda
1128;C;3;C;Cult;3;2023;ANI-23-0736;2;NA;NA;Insecta;larve;NA;Cryptocephalinae;Sous-Famille;Cryptocephalinae Gyllenhal, 1813;NA;Chrysomelidae;Coleoptera;Insecta;Arthropoda
1129;C;3;C;Cult;3;2023;ANI-23-0736;1;NA;Staphylinidae;Insecta;adulte;NA;Athetini;Tribu;Athetini Casey, 1910;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1130;C;3;C;Cult;3;2023;ANI-23-0736;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1131;C;3;C;Cult;4;2023;ANI-23-0737;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1132;C;3;C;Cult;4;2023;ANI-23-0737;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1133;C;3;C;Cult;4;2023;ANI-23-0737;21;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1134;C;3;C;Cult;4;2023;ANI-23-0737;1;NA;Carabidae;Insecta;adulte;0.00194;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
1135;C;3;C;Cult;4;2023;ANI-23-0737;9;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1136;C;3;C;Cult;4;2023;ANI-23-0737;1;NA;Staphylinidae;Insecta;adulte;NA;Oxytelini;Tribu;Oxytelini Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1137;C;3;C;Cult;4;2023;ANI-23-0737;3;NA;NA;Arachnida;NA;NA;Asagena;Genre;Asagena Sundevall, 1833;Asagena;Theridiidae;Araneae;Arachnida;Arthropoda
1138;C;3;C;Cult;4;2023;ANI-23-0737;3;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1139;C;3;C;Cult;4;2023;ANI-23-0737;3;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1140;C;3;C;Cult;4;2023;ANI-23-0737;2;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1141;C;3;C;Cult;4;2023;ANI-23-0737;1;NA;Staphylinidae;Insecta;adulte;NA;Aleochara;Genre;Aleochara Gravenhorst, 1802;Aleochara;Staphylinidae;Coleoptera;Insecta;Arthropoda
1142;C;3;C;Cult;4;2023;ANI-23-0737;3;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1143;C;3;C;Cult;5;2023;ANI-23-0738;5;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1144;C;3;C;Cult;5;2023;ANI-23-0738;1;7punctata;Coccinellidae;Insecta;NA;NA;Coccinella septempunctata;Espèce;Coccinella septempunctata Linnaeus, 1758;Coccinella;Coccinellidae;Coleoptera;Insecta;Arthropoda
1145;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1146;C;3;C;Cult;5;2023;ANI-23-0738;6;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1147;C;3;C;Cult;5;2023;ANI-23-0738;7;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1148;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1149;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;NA;Insecta;NA;NA;Thysanoptera;Ordre;Thysanoptera Haliday, 1836;NA;NA;Thysanoptera;Insecta;Arthropoda
1150;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1151;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;Curculionidae;Insecta;adulte;NA;Hypurus bertrandi;Espèce;Hypurus bertrandi (Perris, 1852);Hypurus;Curculionidae;Coleoptera;Insecta;Arthropoda
1152;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1153;C;3;C;Cult;5;2023;ANI-23-0738;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1154;F;1;C;Forest;1;2023;ANI-23-0689;3;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1155;F;1;C;Forest;1;2023;ANI-23-0689;4;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1156;F;1;C;Forest;1;2023;ANI-23-0689;2;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1157;F;1;C;Forest;1;2023;ANI-23-0689;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
1158;F;1;C;Forest;1;2023;ANI-23-0689;30;NA;Formicidae;Insecta;NA;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1159;F;1;C;Forest;1;2023;ANI-23-0689;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1160;F;1;C;Forest;1;2023;ANI-23-0689;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1161;F;1;C;Forest;1;2023;ANI-23-0689;3;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1162;F;1;C;Forest;1;2023;ANI-23-0689;1;NA;NA;Insecta;NA;NA;Pezotettix giornae;Espèce;Pezotettix giornae (Rossi, 1794);Pezotettix;Acrididae;Orthoptera;Insecta;Arthropoda
1163;F;1;C;Forest;2;2023;ANI-23-0690;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1164;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1165;F;1;C;Forest;2;2023;ANI-23-0690;6;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1166;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Insecta;NA;NA;Psylloidea;Super-Famille;Psylloidea ;NA;NA;Hemiptera;Insecta;Arthropoda
1167;F;1;C;Forest;2;2023;ANI-23-0690;5;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1168;F;1;C;Forest;2;2023;ANI-23-0690;3;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1169;F;1;C;Forest;2;2023;ANI-23-0690;16;NA;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1170;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1171;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Insecta;NA;NA;Pezotettix giornae;Espèce;Pezotettix giornae (Rossi, 1794);Pezotettix;Acrididae;Orthoptera;Insecta;Arthropoda
1172;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1173;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1174;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1175;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1176;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Chilopoda;NA;NA;Geophilomorpha;Ordre;Geophilomorpha Pocock, 1895;NA;NA;Geophilomorpha;Chilopoda;Arthropoda
1177;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;Julidae;Diplopoda;NA;NA;Diplopoda;Classe;Diplopoda;NA;NA;NA;Diplopoda;Arthropoda
1178;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Arachnida;NA;NA;Erigone;Genre;Erigone Audouin, 1826;Erigone;Linyphiidae;Araneae;Arachnida;Arthropoda
1179;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;Formicidae;Insecta;NA;NA;Messor structor;Espèce;Messor structor (Latreille, 1798);Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1180;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;NA;NA;NA;Pseudoscorpiones;Ordre;Pseudoscorpiones De Geer, 1778;NA;NA;Pseudoscorpiones;Arachnida;Arthropoda
1181;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Insecta;adulte;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1182;F;1;C;Forest;2;2023;ANI-23-0690;1;NA;NA;Insecta;NA;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
1183;F;1;C;Forest;2;2023;ANI-23-0690;2;NA;NA;Arachnida;NA;NA;Entelegynae;NA;NA;NA;NA;NA;NA;NA
1184;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1185;F;1;C;Forest;3;2023;ANI-23-0691;4;NA;Formicidae;Insecta;adulte;NA;Camponotus;Genre;Camponotus Mayr, 1861;Camponotus;Formicidae;Hymenoptera;Insecta;Arthropoda
1186;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1187;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1188;F;1;C;Forest;3;2023;ANI-23-0691;5;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
1189;F;1;C;Forest;3;2023;ANI-23-0691;4;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1190;F;1;C;Forest;3;2023;ANI-23-0691;11;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1191;F;1;C;Forest;3;2023;ANI-23-0691;3;NA;Nitidulidae;Insecta;adulte;NA;Nitidulini;Tribu;Nitidulini Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
1192;F;1;C;Forest;3;2023;ANI-23-0691;3;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
1193;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;NA;Insecta;NA;NA;Pezotettix giornae;Espèce;Pezotettix giornae (Rossi, 1794);Pezotettix;Acrididae;Orthoptera;Insecta;Arthropoda
1194;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;NA;Insecta;larve;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
1195;F;1;C;Forest;3;2023;ANI-23-0691;1;NA;Curculionidae;Insecta;adulte;NA;Pachytychius;Genre;Pachytychius H.Jekel, 1861;Pachytychius;Curculionidae;Coleoptera;Insecta;Arthropoda
1196;F;1;C;Forest;4;2023;ANI-23-0692;5;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1197;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1198;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1199;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1200;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1201;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;NA;Insecta;NA;NA;Orthoptera;Ordre;Orthoptera Latreille, 1810;NA;NA;Orthoptera;Insecta;Arthropoda
1202;F;1;C;Forest;4;2023;ANI-23-0692;23;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1203;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
1204;F;1;C;Forest;4;2023;ANI-23-0692;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
