"","name","year","usage","bloc","treatment","habitat","rep","id_sample","INat","abundance","stade","genusName","modalite","month","code","rankName","fullName","familyName","orderName","className","phylumName"
"1431","Ichneumonoidea",2023,"AF",1,"C","LSA",4,"ANI-23-0175","ANI-23-0175-hym1",1,"Ad",NA,"AF_LSA","03/23","1AF_LSA4","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1432","Ichneumonoidea",2023,"AF",2,"C","LSA",5,"ANI-23-0197","ANI-23-0197-hym1",1,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1433","Ichneumonoidea",2023,"AF",2,"C","LSA",5,"ANI-23-0197","ANI-23-0197-hym2",1,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1434","Ichneumonoidea",2023,"AF",1,"C","cult",5,"ANI-23-0178","ANI-23-0178-hym1",1,"Ad",NA,"AF_C","03/23","1AF_C5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1435","Ichneumonoidea",2023,"AF",2,"C","cult",5,"ANI-23-0198","ANI-23-0198-hym1",1,"Ad",NA,"AF_C","03/23","2AF_C5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1436","Ichneumonoidea",2023,"AF",2,"C","cult",5,"ANI-23-0198","ANI-23-0198-hym2",1,"Ad",NA,"AF_C","03/23","2AF_C5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1437","Ichneumonoidea",2023,"C",2,"C","Cult",1,"ANI-23-0324","ANI-23-0324-hymeno1",1,"Ad",NA,"C","04/23","2C1","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1438","Ichneumonoidea",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0344-hym1",1,"Ad",NA,"C","04/23","3C1","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1439","Ichneumonoidea",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0344-hym4",1,"Ad",NA,"C","04/23","3C1","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1440","Ichneumonoidea",2023,"F",1,"C","Forest",4,"ANI-23-0302","ANI-23-0302-hymeno5",1,"Ad",NA,"F","04/23","1F4","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1441","Ichneumonoidea",2023,"F",2,"C","Forest",4,"ANI-23-0322","ANI-23-0322-hym1",1,"Ad",NA,"F","04/23","2F4","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1442","Ichneumonoidea",2023,"F",2,"C","Forest",4,"ANI-23-0322","ANI-23-0322-hym2",1,"Ad",NA,"F","04/23","2F4","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1443","Ichneumonoidea",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0339-hym5",1,"Ad",NA,"F","04/23","3F1","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1444","Ichneumonoidea",2023,"AF",1,"C","LSA",2,"ANI-23-0291","ANI-23-0291-hymeno1",1,"Ad",NA,"AF_LSA","04/23","1AF_LSA2","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1445","Ichneumonoidea",2023,"AF",2,"C","LSA",1,"ANI-23-0309","ANI-23-0309-hymeno5",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA1","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1446","Ichneumonoidea",2023,"AF",2,"C","LSA",3,"ANI-23-0313","ANI-23-0313-hymeno1",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA3","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1447","Ichneumonoidea",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0317-form1",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1448","Ichneumonoidea",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0317-hymeno2",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1449","Ichneumonoidea",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0317-hymeno3",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1450","Ichneumonoidea",2023,"AF",3,"C","LSA",2,"ANI-23-0331","ANI-23-0331-hym3",1,"Ad",NA,"AF_LSA","04/23","3AF_LSA2","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1451","Ichneumonoidea",2023,"AF",3,"C","LSA",5,"ANI-23-0337","ANI-23-0337-hym3",1,"Ad",NA,"AF_LSA","04/23","3AF_LSA5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1452","Ichneumonoidea",2023,"AF",2,"C","cult",2,"ANI-23-0312","ANI-23-0312-hymeno2",1,"Ad",NA,"AF_C","04/23","2AF_C2","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1453","Ichneumonoidea",2023,"AF",2,"C","cult",4,"ANI-23-0316","ANI-23-0316-hymeno2",1,"Ad",NA,"AF_C","04/23","2AF_C4","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1454","Ichneumonoidea",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-hymeno2",1,"Ad",NA,"AF_C","04/23","2AF_C5","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1455","Ichneumonoidea",2023,"AF",3,"C","cult",2,"ANI-23-0332","ANI-23-0332-hym1",1,"Ad",NA,"AF_C","04/23","3AF_C2","Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"1456","Kleidotoma",2023,"AF",1,"C","LSA",4,"ANI-23-0295","ANI-23-0295-hymeno5",1,"Ad","Kleidotoma","AF_LSA","04/23","1AF_LSA4","Genre","Kleidotoma Westwood, 1833","Figitidae","Hymenoptera","Insecta","Arthropoda"
"1457","Lasioglossum",2023,"F",3,"C","Forest",3,"ANI-23-0221","ANI-23-0221-hym1",1,"Ad","Lasioglossum","F","03/23","3F3","Genre","Lasioglossum Curtis, 1833","Halictidae","Hymenoptera","Insecta","Arthropoda"
"1458","Lepidoptera",2023,"F",2,"C","Forest",4,"ANI-23-0202","ANI-23-0202-lepi1",1,"Ad",NA,"F","03/23","2F4","Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"1459","Lepidoptera",2023,"F",2,"C","Forest",3,"ANI-23-0321","ANI-23-0321-lepido1",1,"Ad",NA,"F","04/23","2F3","Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"1460","Lepidoptera",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0317-lar1",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA5","Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"1461","Lepidoptera",2023,"AF",1,"C","cult",1,"ANI-23-0290","ANI-23-0290-lepi1",1,"Ad",NA,"AF_C","04/23","1AF_C1","Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"1462","Lepidoptera",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-lepi1",1,"Ad",NA,"AF_C","04/23","2AF_C5","Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"1463","Linyphiidae",2023,"F",2,"C","Forest",4,"ANI-23-0322","ANI-23-0322-aran2",2,"Ad",NA,"F","04/23","2F4","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1464","Linyphiidae",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0346-aran2",1,"Ad",NA,"C","04/23","3C3","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1465","Linyphiidae",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0346-aran3",1,"Ad",NA,"C","04/23","3C3","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1466","Linyphiidae",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0346-aran4",1,"Ad",NA,"C","04/23","3C3","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1467","Linyphiidae",2023,"F",2,"C","Forest",3,"ANI-23-0321","ANI-23-0321-ara1",1,"Ad",NA,"F","04/23","2F3","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1468","Linyphiidae",2023,"F",3,"C","Forest",5,"ANI-23-0343","ANI-23-0343-ara1",1,"Ad",NA,"F","04/23","3F5","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1469","Linyphiidae",2023,"AF",3,"C","LSA",2,"ANI-23-0331","ANI-23-0331-ara2",1,"Ad",NA,"AF_LSA","04/23","3AF_LSA2","Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1470","Lixini",2023,"AF",1,"C","LSA",1,"ANI-23-0289","ANI-23-0289-cur1",1,"Ad",NA,"AF_LSA","04/23","1AF_LSA1","Tribu","Lixini Schönherr, 1823","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1471","Lygaeosoma sardeum",2023,"AF",3,"C","LSA",1,"ANI-23-0329","ANI-23-0329-hete2",1,"Ad","Lygaeosoma","AF_LSA","04/23","3AF_LSA1","Espèce","Lygaeosoma sardeum Spinola, 1837","Lygaeidae","Hemiptera","Insecta","Arthropoda"
"1472","Lygaeus equestris",2023,"C",3,"C","Cult",4,"ANI-23-0347","ANI-23-0313-hemi1",1,"Ad","Lygaeus","C","04/23","3C4","Espèce","Lygaeus equestris (Linnaeus, 1758)","Lygaeidae","Hemiptera","Insecta","Arthropoda"
"1473","Lygaeus equestris",2023,"AF",2,"C","LSA",3,"ANI-23-0313","ANI-23-0313-hemi1",1,"Ad","Lygaeus","AF_LSA","04/23","2AF_LSA3","Espèce","Lygaeus equestris (Linnaeus, 1758)","Lygaeidae","Hemiptera","Insecta","Arthropoda"
"1474","Macrophya montana",2023,"F",1,"C","Forest",1,"ANI-23-0299","ANI-23-0299-symph1",1,"Ad","Macrophya","F","04/23","1F1","Espèce","Macrophya montana (Scopoli, 1763)","Tenthredinidae","Hymenoptera","Insecta","Arthropoda"
"1475","Macrosaccus robiniella",2023,"AF",1,"C","LSA",3,"ANI-23-0293","ANI-23-0293-lepi1",1,"Ad","Macrosaccus","AF_LSA","04/23","1AF_LSA3","Espèce","Macrosaccus robiniella (Clemens, 1860)","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1476","Mecinus pyraster",2023,"F",3,"C","Forest",2,"ANI-23-0220","ANI-23-0220-cur1",1,"Ad","Mecinus","F","03/23","3F2","Espèce","Mecinus pyraster (Herbst, 1795)","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1477","Megachilinae",2023,"F",2,"C","Forest",2,"ANI-23-0320","ANI-23-0320-apoi1",1,"Ad",NA,"F","04/23","2F2","Sous-Famille","Megachilinae Latreille, 1802","Megachilidae","Hymenoptera","Insecta","Arthropoda"
"1478","Megaspilinae",2023,"F",1,"C","Forest",4,"ANI-23-0302","ANI-23-0302-hymeno14",1,"Ad",NA,"F","04/23","1F4","Sous-Famille","Megaspilinae Ashmead, 1893","Megaspilidae","Hymenoptera","Insecta","Arthropoda"
"1479","Megaspilinae",2023,"F",1,"C","Forest",5,"ANI-23-0303","ANI-23-0303-hymeno7",1,"Ad",NA,"F","04/23","1F5","Sous-Famille","Megaspilinae Ashmead, 1893","Megaspilidae","Hymenoptera","Insecta","Arthropoda"
"1480","Megaspilinae",2023,"F",3,"C","Forest",2,"ANI-23-0340","ANI-23-0340-hym7",1,"Ad",NA,"F","04/23","3F2","Sous-Famille","Megaspilinae Ashmead, 1893","Megaspilidae","Hymenoptera","Insecta","Arthropoda"
"1481","Megaspilinae",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-hymeno5",1,"Ad",NA,"AF_C","04/23","2AF_C5","Sous-Famille","Megaspilinae Ashmead, 1893","Megaspilidae","Hymenoptera","Insecta","Arthropoda"
"1482","Melanophthalma",2023,"C",3,"C","Cult",4,"ANI-23-0347","ANI-23-0301-coleo2",1,"Ad","Melanophthalma","C","04/23","3C4","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1483","Melanophthalma",2023,"F",2,"C","Forest",2,"ANI-23-0320","ANI-23-0320-coleo2",3,"Ad","Melanophthalma","F","04/23","2F2","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1484","Melanophthalma",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","F","04/23","3F1","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1485","Melanophthalma",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_LSA","04/23","2AF_LSA5","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1486","Melanophthalma",2023,"AF",3,"C","LSA",2,"ANI-23-0331","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_LSA","04/23","3AF_LSA2","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1487","Melanophthalma",2023,"AF",3,"C","LSA",3,"ANI-23-0333","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_LSA","04/23","3AF_LSA3","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1488","Melanophthalma",2023,"AF",3,"C","LSA",5,"ANI-23-0337","ANI-23-0320-coleo2",1,"Ad","Melanophthalma","AF_LSA","04/23","3AF_LSA5","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1489","Melanophthalma",2023,"AF",1,"C","cult",5,"ANI-23-0298","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_C","04/23","1AF_C5","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1490","Melanophthalma",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_C","04/23","2AF_C5","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1491","Melanophthalma",2023,"AF",3,"C","cult",3,"ANI-23-0334","ANI-23-0318-coleo2",1,"Ad","Melanophthalma","AF_C","04/23","3AF_C3","Genre","Melanophthalma Motschoulsky, 1866","Latridiidae","Coleoptera","Insecta","Arthropoda"
"1492","Meligethinae",2023,"C",1,"C","Cult",1,"ANI-23-0184","ANI-23-0174-nit1",1,"Ad",NA,"C","03/23","1C1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1493","Meligethinae",2023,"C",2,"C","Cult",1,"ANI-23-0204","ANI-23-0174-nit1",1,"Ad",NA,"C","03/23","2C1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1494","Meligethinae",2023,"C",2,"C","Cult",4,"ANI-23-0207","ANI-23-0174-nit1",1,"Ad",NA,"C","03/23","2C4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1495","Meligethinae",2023,"C",3,"C","Cult",2,"ANI-23-0225","ANI-23-0174-nit1",3,"Ad",NA,"C","03/23","3C2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1496","Meligethinae",2023,"C",3,"C","Cult",3,"ANI-23-0226","ANI-23-0174-nit1",3,"Ad",NA,"C","03/23","3C3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1497","Meligethinae",2023,"C",3,"C","Cult",4,"ANI-23-0227","ANI-23-0174-nit1",2,"Ad",NA,"C","03/23","3C4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1498","Meligethinae",2023,"C",3,"C","Cult",5,"ANI-23-0228","ANI-23-0174-nit1",2,"Ad",NA,"C","03/23","3C5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1499","Meligethinae",2023,"F",1,"C","Forest",2,"ANI-23-0180","ANI-23-0174-nit1",2,"Ad",NA,"F","03/23","1F2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1500","Meligethinae",2023,"F",1,"C","Forest",5,"ANI-23-0183","ANI-23-0174-nit1",3,"Ad",NA,"F","03/23","1F5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1501","Meligethinae",2023,"F",2,"C","Forest",1,"ANI-23-0199","ANI-23-0174-nit1",1,"Ad",NA,"F","03/23","2F1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1502","Meligethinae",2023,"F",2,"C","Forest",3,"ANI-23-0201","ANI-23-0340-coleo1",1,"Ad",NA,"F","03/23","2F3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1503","Meligethinae",2023,"F",2,"C","Forest",4,"ANI-23-0202","ANI-23-0174-nit1",2,"Ad",NA,"F","03/23","2F4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1504","Meligethinae",2023,"F",3,"C","Forest",1,"ANI-23-0219","ANI-23-0174-nit1",1,"Ad",NA,"F","03/23","3F1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1505","Meligethinae",2023,"F",3,"C","Forest",3,"ANI-23-0221","ANI-23-0174-nit1",1,"Ad",NA,"F","03/23","3F3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1506","Meligethinae",2023,"F",3,"C","Forest",5,"ANI-23-0223","ANI-23-0174-nit1",2,"Ad",NA,"F","03/23","3F5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1507","Meligethinae",2023,"AF",1,"C","LSA",2,"ANI-23-0171","ANI-23-0300-coleo1",1,"Ad",NA,"AF_LSA","03/23","1AF_LSA2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1508","Meligethinae",2023,"AF",1,"C","LSA",4,"ANI-23-0175","ANI-23-0174-nit1",1,"Ad",NA,"AF_LSA","03/23","1AF_LSA4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1509","Meligethinae",2023,"AF",2,"C","LSA",1,"ANI-23-0189","ANI-23-0174-nit1",12,"Ad",NA,"AF_LSA","03/23","2AF_LSA1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1510","Meligethinae",2023,"AF",2,"C","LSA",3,"ANI-23-0193","ANI-23-0174-nit1",4,"Ad",NA,"AF_LSA","03/23","2AF_LSA3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1511","Meligethinae",2023,"AF",2,"C","LSA",4,"ANI-23-0195","ANI-23-0174-nit1",6,"Ad",NA,"AF_LSA","03/23","2AF_LSA4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1512","Meligethinae",2023,"AF",2,"C","LSA",5,"ANI-23-0197","ANI-23-0174-nit1",3,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1513","Meligethinae",2023,"AF",3,"C","LSA",1,"ANI-23-0209","ANI-23-0174-nit1",1,"Ad",NA,"AF_LSA","03/23","3AF_LSA1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1514","Meligethinae",2023,"AF",3,"C","LSA",3,"ANI-23-0213","ANI-23-0174-nit1",1,"Ad",NA,"AF_LSA","03/23","3AF_LSA3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1515","Meligethinae",2023,"AF",3,"C","LSA",4,"ANI-23-0215","ANI-23-0174-nit1",2,"Ad",NA,"AF_LSA","03/23","3AF_LSA4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1516","Meligethinae",2023,"AF",3,"C","LSA",5,"ANI-23-0217","ANI-23-0174-nit1",1,"Ad",NA,"AF_LSA","03/23","3AF_LSA5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1517","Meligethinae",2023,"AF",1,"C","cult",1,"ANI-23-0170","ANI-23-0300-coleo1",1,"Ad",NA,"AF_C","03/23","1AF_C1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1518","Meligethinae",2023,"AF",1,"C","cult",2,"ANI-23-0172","ANI-23-0172-coleo1",1,"Ad",NA,"AF_C","03/23","1AF_C2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1519","Meligethinae",2023,"AF",1,"C","cult",3,"ANI-23-0174","ANI-23-0174-nit1",2,"Ad",NA,"AF_C","03/23","1AF_C3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1520","Meligethinae",2023,"AF",2,"C","cult",1,"ANI-23-0190","ANI-23-0174-nit1",4,"Ad",NA,"AF_C","03/23","2AF_C1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1521","Meligethinae",2023,"AF",2,"C","cult",2,"ANI-23-0192","ANI-23-0174-nit1",2,"Ad",NA,"AF_C","03/23","2AF_C2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1522","Meligethinae",2023,"AF",2,"C","cult",3,"ANI-23-0194","ANI-23-0174-nit1",2,"Ad",NA,"AF_C","03/23","2AF_C3","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1523","Meligethinae",2023,"AF",2,"C","cult",4,"ANI-23-0196","ANI-23-0174-nit1",1,"Ad",NA,"AF_C","03/23","2AF_C4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1524","Meligethinae",2023,"AF",2,"C","cult",5,"ANI-23-0198","ANI-23-0174-nit1",2,"Ad",NA,"AF_C","03/23","2AF_C5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1525","Meligethinae",2023,"AF",3,"C","cult",4,"ANI-23-0216","ANI-23-0174-nit1",1,"Ad",NA,"AF_C","03/23","3AF_C4","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1526","Meligethinae",2023,"F",1,"C","Forest",1,"ANI-23-0299","ANI-23-0299-coleo2",1,"Ad",NA,"F","04/23","1F1","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1527","Meligethinae",2023,"F",1,"C","Forest",2,"ANI-23-0300","ANI-23-0300-coleo1",1,"Ad",NA,"F","04/23","1F2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1528","Meligethinae",2023,"F",1,"C","Forest",5,"ANI-23-0303","ANI-23-0300-coleo1",1,"Ad",NA,"F","04/23","1F5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1529","Meligethinae",2023,"F",1,"C","Forest",5,"ANI-23-0303","ANI-23-0303-coleo2",1,"Ad",NA,"F","04/23","1F5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1530","Meligethinae",2023,"F",3,"C","Forest",2,"ANI-23-0340","ANI-23-0340-coleo1",1,"Ad",NA,"F","04/23","3F2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1531","Meligethinae",2023,"AF",1,"C","cult",5,"ANI-23-0298","ANI-23-0300-coleo1",1,"Ad",NA,"AF_C","04/23","1AF_C5","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1532","Meligethinae",2023,"AF",2,"C","cult",2,"ANI-23-0312","ANI-23-0300-coleo1",1,"Ad",NA,"AF_C","04/23","2AF_C2","Sous-Famille","Meligethinae Thomson, 1859","Nitidulidae","Coleoptera","Insecta","Arthropoda"
"1533","Meraporus graminicola",2023,"AF",3,"C","LSA",3,"ANI-23-0333","ANI-23-0333-hym10",1,"Ad","Meraporus","AF_LSA","04/23","3AF_LSA3","Espèce","Meraporus graminicola Walker, 1834","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"1534","Metaphycus",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0339-hym13",1,"Ad","Metaphycus","F","04/23","3F1","Genre","Metaphycus Mercet, 1917","Encyrtidae","Hymenoptera","Insecta","Arthropoda"
"1535","Metaphycus",2023,"AF",1,"C","LSA",1,"ANI-23-0289","ANI-23-0289-hymeno8",3,"Ad","Metaphycus","AF_LSA","04/23","1AF_LSA1","Genre","Metaphycus Mercet, 1917","Encyrtidae","Hymenoptera","Insecta","Arthropoda"
"1536","Metaphycus",2023,"AF",3,"C","LSA",3,"ANI-23-0333","ANI-23-0333-hym5",3,"Ad","Metaphycus","AF_LSA","04/23","3AF_LSA3","Genre","Metaphycus Mercet, 1917","Encyrtidae","Hymenoptera","Insecta","Arthropoda"
"1537","Microlestes",2023,"C",1,"C","Cult",4,"ANI-23-0307","ANI-23-0307-coleo3",1,"Ad","Microlestes","C","04/23","1C4","Genre","Microlestes Schmidt-Goebel, 1846","Carabidae","Coleoptera","Insecta","Arthropoda"
