"","method","Id_campaign","Year","usage_bloc","rang","arbre","id_sample","Valid.Name","abundance","name","rankName","fullName","genusName","familyName","orderName","className","phylumName"
"815","rameau",192,2023,"AF_2_rang5_arbre03",NA,NA,"ANI-23-0616","Gracillariidae",12,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"816","rameau",192,2023,"AF_2_rang5_arbre03",NA,NA,"ANI-23-0616","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"817","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Araneae",1,"Araneae","Ordre","Araneae",NA,NA,"Araneae","Arachnida","Arthropoda"
"818","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Gracillariidae",2,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"819","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"820","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Piezodorus lituratus",1,"Piezodorus lituratus","Espèce","Piezodorus lituratus (Fabricius, 1794)","Piezodorus","Pentatomidae","Hemiptera","Insecta","Arthropoda"
"821","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Corticariinae",1,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"822","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Berginus tamarisci",1,"Berginus tamarisci","Espèce","Berginus tamarisci Wollaston, 1854","Berginus","Mycetophagidae","Coleoptera","Insecta","Arthropoda"
"823","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Parasitoide",13,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"824","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Araneae",1,"Philodromus","Genre","Philodromus Walckenaer, 1826","Philodromus","Philodromidae","Araneae","Arachnida","Arthropoda"
"825","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Gracillariidae",13,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"826","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"827","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"828","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Gracillariidae",25,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"829","rameau",192,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0617","Parasitoide",5,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"830","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"831","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"832","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Parasitoide",10,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"833","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Gracillariidae",28,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"834","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Gracillariidae",15,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"835","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"836","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Gracillariidae",44,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"837","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Parasitoide",5,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"838","rameau",192,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0618","Formicidae",1,"Camponotus piceus","Espèce","Camponotus piceus (Leach, 1825)","Camponotus","Formicidae","Hymenoptera","Insecta","Arthropoda"
"839","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Forficulidae",1,"Guanchia pubescens","Espèce","Guanchia pubescens (Géné, 1837)","Guanchia","Forficulidae","Dermaptera","Insecta","Arthropoda"
"840","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"841","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Hymenoptera",1,"Ceraphronidae","Famille","Ceraphronidae Haliday, 1833",NA,"Ceraphronidae","Hymenoptera","Insecta","Arthropoda"
"842","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Gracillariidae",25,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"843","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"844","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Gracillariidae",5,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"845","rameau",192,2023,"AF_3_rang1_arbre02",NA,NA,"ANI-23-0619","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"846","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"847","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Psocodea",2,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"848","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Parmulini",1,"Parmulini","Tribu","Parmulini Poey, 1854",NA,"Corylophidae","Coleoptera","Insecta","Arthropoda"
"849","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Gracillariidae",5,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"850","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"851","rameau",192,2023,"AF_3_rang1_arbre09",NA,NA,"ANI-23-0620","Gracillariidae",14,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"852","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"853","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Berginus tamarisci",1,"Berginus tamarisci","Espèce","Berginus tamarisci Wollaston, 1854","Berginus","Mycetophagidae","Coleoptera","Insecta","Arthropoda"
"854","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"855","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Thomisidae",1,"Neoscona subfusca","Espèce","Neoscona subfusca (C.L. Koch, 1837)","Neoscona","Araneidae","Araneae","Arachnida","Arthropoda"
"856","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Obolodiplosis robiniae",2,"Obolodiplosis","Genre","Obolodiplosis Felt, 1908","Obolodiplosis","Cecidomyiidae","Diptera","Insecta","Arthropoda"
"857","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Obolodiplosis robiniae",4,"Obolodiplosis","Genre","Obolodiplosis Felt, 1908","Obolodiplosis","Cecidomyiidae","Diptera","Insecta","Arthropoda"
"858","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Gracillariidae",32,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"859","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Gracillariidae",11,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"860","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Gracillariidae",16,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"861","rameau",192,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0621","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"862","rameau",192,2023,"AF_3_rang2_arbre02",NA,NA,"ANI-23-0622","Forficulidae",1,"Guanchia pubescens","Espèce","Guanchia pubescens (Géné, 1837)","Guanchia","Forficulidae","Dermaptera","Insecta","Arthropoda"
"863","rameau",192,2023,"AF_3_rang2_arbre02",NA,NA,"ANI-23-0622","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"864","rameau",192,2023,"AF_3_rang2_arbre02",NA,NA,"ANI-23-0622","Gracillariidae",6,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"865","rameau",192,2023,"AF_3_rang2_arbre02",NA,NA,"ANI-23-0622","Gracillariidae",5,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"866","rameau",192,2023,"AF_3_rang2_arbre02",NA,NA,"ANI-23-0622","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"867","rameau",192,2023,"AF_3_rang2_arbre10",NA,NA,"ANI-23-0623","Coleoptera",2,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"868","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Parasitoide",11,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"869","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Araneae",1,"Araniella","Genre","Araniella Chamberlin & Ivie, 1942","Araniella","Araneidae","Araneae","Arachnida","Arthropoda"
"870","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Gracillariidae",16,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"871","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Gracillariidae",6,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"872","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"873","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"874","rameau",192,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0624","Parasitoide",4,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"875","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"876","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Parasitoide",8,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"877","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Coccidea",1,"Conoidasida","Classe","Conoidasida Levine, 1988",NA,NA,NA,"Conoidasida","Myzozoa"
"878","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Orthoptera",1,"Phaneroptera nana","Espèce","Phaneroptera nana Fieber, 1853","Phaneroptera","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"879","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Gracillariidae",8,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"880","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"881","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"882","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Gracillariidae",5,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"883","rameau",192,2023,"AF_3_rang3_arbre02",NA,NA,"ANI-23-0625","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"884","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"885","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"886","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Araneae",1,"Philodromidae","Famille","Philodromidae ",NA,"Philodromidae","Araneae","Arachnida","Arthropoda"
"887","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"888","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Gracillariidae",4,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"889","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Gracillariidae",11,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"890","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"891","rameau",192,2023,"AF_3_rang3_arbre09",NA,NA,"ANI-23-0626","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"892","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Corticariinae",1,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"893","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Gracillariidae",16,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"894","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Gracillariidae",6,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"895","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"896","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Gracillariidae",12,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"897","rameau",192,2023,"AF_3_rang3_arbre20",NA,NA,"ANI-23-0627","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"898","rameau",192,2023,"AF_3_rang4_arbre03",NA,NA,"ANI-23-0628","Gracillariidae",9,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"899","rameau",192,2023,"AF_3_rang4_arbre03",NA,NA,"ANI-23-0628","Gracillariidae",2,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"900","rameau",192,2023,"AF_3_rang4_arbre03",NA,NA,"ANI-23-0628","Gracillariidae",10,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"901","rameau",192,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0629","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"902","rameau",192,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0629","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"903","rameau",192,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0629","Gracillariidae",10,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"904","rameau",192,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0629","Gracillariidae",2,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"905","rameau",192,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0629","Gracillariidae",8,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"906","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"907","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"908","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Thripinae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"909","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"910","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"911","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Gracillariidae",10,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"912","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Macrosaccus robiniella",1,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"913","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"914","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Gracillariidae",33,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"915","rameau",192,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0630","Parasitoide",6,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"916","rameau",192,2023,"AF_3_rang5_arbre02",NA,NA,"ANI-23-0631","Hymenoptera",1,"Pteromalidae","Famille","Pteromalidae Dalman, 1820",NA,"Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"917","rameau",192,2023,"AF_3_rang5_arbre02",NA,NA,"ANI-23-0631","Gracillariidae",10,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"918","rameau",192,2023,"AF_3_rang5_arbre02",NA,NA,"ANI-23-0631","Gracillariidae",2,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"919","rameau",192,2023,"AF_3_rang5_arbre02",NA,NA,"ANI-23-0631","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"920","rameau",192,2023,"AF_3_rang5_arbre02",NA,NA,"ANI-23-0631","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"921","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Aphis ",60,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"922","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Psocodea",2,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"923","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"924","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Hymenoptera",1,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"925","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Gracillariidae",27,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"926","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Gracillariidae",9,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"927","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Macrosaccus robiniella",1,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"928","rameau",192,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0632","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
